,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
478,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT00600093'],MONDO_0005180,Parkinson disease
479,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,2.0,['NCT03659682'],MONDO_0005180,Parkinson disease
480,UGCG,UDP-glucose ceramide glucosyltransferase,VENGLUSTAT,Small molecule,CHEMBL4297611,2.0,['NCT02906020'],MONDO_0005180,Parkinson disease
481,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,NICOTINE,Small molecule,CHEMBL3,2.0,"['NCT00873392', 'NCT03865121']",MONDO_0005180,Parkinson disease
482,DRD2,dopamine receptor D2,SARIZOTAN HYDROCHLORIDE,Small molecule,CHEMBL2146110,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
483,ADRA1D,adrenoceptor alpha 1D,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT02812147'],MONDO_0005180,Parkinson disease
484,SCN4A,sodium voltage-gated channel alpha subunit 4,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
485,DRD1,dopamine receptor D1,TAVAPADON,Small molecule,CHEMBL3697617,2.0,"['NCT02847650', 'NCT03185481', 'NCT02687542']",MONDO_0005180,Parkinson disease
486,BCR,BCR activator of RhoGEF and GTPase,RADOTINIB,Small molecule,CHEMBL4297524,2.0,['NCT04691661'],MONDO_0005180,Parkinson disease
487,DDC,dopa decarboxylase,CARBIDOPA,Small molecule,CHEMBL1200748,2.0,['NCT00562198'],MONDO_0005180,Parkinson disease
488,GRM4,glutamate metabotropic receptor 4,FOLIGLURAX,Small molecule,CHEMBL4089083,2.0,['NCT03331848'],MONDO_0005180,Parkinson disease
489,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN,Small molecule,CHEMBL2111101,2.0,['NCT04164758'],MONDO_0005180,Parkinson disease
490,SNAP25,synaptosome associated protein 25,ONABOTULINUMTOXINA,Unknown,CHEMBL1201574,2.0,['NCT03301272'],MONDO_0005180,Parkinson disease
491,GABRE,gamma-aminobutyric acid type A receptor subunit epsilon,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
492,CHRM3,cholinergic receptor muscarinic 3,IPRATROPIUM BROMIDE,Small molecule,CHEMBL2134724,2.0,['NCT00296946'],MONDO_0005180,Parkinson disease
493,DRD2,dopamine receptor D2,APLINDORE,Small molecule,CHEMBL2110659,2.0,['NCT00809302'],MONDO_0005180,Parkinson disease
494,CYSLTR1,cysteinyl leukotriene receptor 1,MONTELUKAST,Small molecule,CHEMBL787,2.0,['NCT06113640'],MONDO_0005180,Parkinson disease
495,HTR1A,5-hydroxytryptamine receptor 1A,SARIZOTAN HYDROCHLORIDE,Small molecule,CHEMBL2146110,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
496,ACHE,acetylcholinesterase (Yt blood group),PYRIDOSTIGMINE,Small molecule,CHEMBL1115,2.0,['NCT01993680'],MONDO_0005180,Parkinson disease
497,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
498,ADRA2C,adrenoceptor alpha 2C,FIPAMEZOLE,Small molecule,CHEMBL1255582,2.0,['NCT00559871'],MONDO_0005180,Parkinson disease
499,PDE7A,phosphodiesterase 7A,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
500,ROCK1,Rho associated coiled-coil containing protein kinase 1,FASUDIL,Small molecule,CHEMBL38380,2.0,['NCT05931575'],MONDO_0005180,Parkinson disease
501,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
502,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
503,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
504,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,ZURANOLONE,Small molecule,CHEMBL4105630,2.0,['NCT03000569'],MONDO_0005180,Parkinson disease
505,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
506,DRD2,dopamine receptor D2,SARIZOTAN,Small molecule,CHEMBL220808,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
507,DRD2,dopamine receptor D2,ROTIGOTINE,Small molecule,CHEMBL1303,2.0,"['NCT01628848', 'NCT01628965', 'NCT01634243', 'NCT00537485', 'NCT01631812', 'NCT00296192']",MONDO_0005180,Parkinson disease
508,CSF3R,colony stimulating factor 3 receptor,FILGRASTIM,Protein,CHEMBL1201567,2.0,['NCT01227681'],MONDO_0005180,Parkinson disease
509,SCN10A,sodium voltage-gated channel alpha subunit 10,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
510,PDE4B,phosphodiesterase 4B,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
511,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,KETAMINE,Small molecule,CHEMBL742,2.0,['NCT06231563'],MONDO_0005180,Parkinson disease
512,GABRB1,gamma-aminobutyric acid type A receptor subunit beta1,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
513,SLC6A4,solute carrier family 6 member 4,DULOXETINE,Small molecule,CHEMBL1175,2.0,['NCT02857244'],MONDO_0005180,Parkinson disease
514,COMT,catechol-O-methyltransferase,NEBICAPONE,Small molecule,CHEMBL160038,2.0,['NCT03103399'],MONDO_0005180,Parkinson disease
515,DRD3,dopamine receptor D3,APOMORPHINE HYDROCHLORIDE,Small molecule,CHEMBL5314363,2.0,"['NCT03292016', 'NCT00200512', 'NCT00610103']",MONDO_0005180,Parkinson disease
516,DDC,dopa decarboxylase,CARBIDOPA ANHYDROUS,Small molecule,CHEMBL1201236,2.0,['NCT03576638'],MONDO_0005180,Parkinson disease
517,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
518,HTR1A,5-hydroxytryptamine receptor 1A,PARDOPRUNOX,Small molecule,CHEMBL2103832,2.0,['NCT00903838'],MONDO_0005180,Parkinson disease
519,DRD2,dopamine receptor D2,PRAMIPEXOLE,Small molecule,CHEMBL301265,2.0,['NCT02347059'],MONDO_0005180,Parkinson disease
520,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
521,SCN8A,sodium voltage-gated channel alpha subunit 8,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
522,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,2.0,['NCT01971242'],MONDO_0005180,Parkinson disease
523,NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
524,SCN11A,sodium voltage-gated channel alpha subunit 11,ZONISAMIDE,Small molecule,CHEMBL750,2.0,['NCT01766128'],MONDO_0005180,Parkinson disease
525,PPARA,peroxisome proliferator activated receptor alpha,GEMFIBROZIL,Small molecule,CHEMBL457,2.0,['NCT05931484'],MONDO_0005180,Parkinson disease
526,ADRA2B,adrenoceptor alpha 2B,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT03567447'],MONDO_0005180,Parkinson disease
527,ESR2,estrogen receptor 2,"ESTROGENS, CONJUGATED",Unknown,CHEMBL1201649,2.0,['NCT00234676'],MONDO_0005180,Parkinson disease
528,DRD2,dopamine receptor D2,ROPINIROLE,Small molecule,CHEMBL589,2.0,"['NCT00460148', 'NCT00434304']",MONDO_0005180,Parkinson disease
529,ACHE,acetylcholinesterase (Yt blood group),DONEPEZIL,Small molecule,CHEMBL502,2.0,"['NCT02450786', 'NCT02415062']",MONDO_0005180,Parkinson disease
530,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
531,NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
532,DRD2,dopamine receptor D2,DOMPERIDONE,Small molecule,CHEMBL219916,2.0,['NCT00006077'],MONDO_0005180,Parkinson disease
533,ESR1,estrogen receptor 1,"ESTROGENS, CONJUGATED",Unknown,CHEMBL1201649,2.0,['NCT00234676'],MONDO_0005180,Parkinson disease
534,DRD3,dopamine receptor D3,PRAMIPEXOLE,Small molecule,CHEMBL301265,2.0,"['NCT01968460', 'NCT00560508', 'NCT03845387']",MONDO_0005180,Parkinson disease
535,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,PERAMPANEL,Small molecule,CHEMBL1214124,2.0,"['NCT00165789', 'NCT01172379']",MONDO_0005180,Parkinson disease
536,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT00600093'],MONDO_0005180,Parkinson disease
537,ADORA1,adenosine A1 receptor,CAFFEINE,Small molecule,CHEMBL113,2.0,"['NCT00459420', 'NCT01190735']",MONDO_0005180,Parkinson disease
538,ADRA2B,adrenoceptor alpha 2B,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT02812147'],MONDO_0005180,Parkinson disease
539,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,2.0,"['NCT00089622', 'NCT01568034', 'NCT04778176', 'NCT00076674', 'NCT00009048', 'NCT01777555', 'NCT00040209', 'NCT02577523', 'NCT01617135', 'NCT03541356', 'NCT01171313', 'NCT03000569', 'NCT03007888', 'NCT02601586', 'NCT01883505', 'NCT01283594', 'NCT02764125', 'NCT02271503', 'NCT00006337', 'NCT00918177', 'NCT00745277', 'NCT00013624', 'NCT01568047', 'NCT00086294', 'NCT00279825', 'NCT00006077', 'NCT00558337', 'NCT03103399', 'NCT02641054', 'NCT00108667', 'NCT01479127', 'NCT01515410', 'NCT00253084']",MONDO_0005180,Parkinson disease
540,ADRA2C,adrenoceptor alpha 2C,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT02812147'],MONDO_0005180,Parkinson disease
541,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT01538329'],MONDO_0005180,Parkinson disease
542,MT-ND1,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
543,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
544,GABRA5,gamma-aminobutyric acid type A receptor subunit alpha5,REMIMAZOLAM,Small molecule,CHEMBL4297526,2.0,['NCT06231563'],MONDO_0005180,Parkinson disease
545,MTNR1A,melatonin receptor 1A,MELATONIN,Small molecule,CHEMBL45,2.0,['NCT04287543'],MONDO_0005180,Parkinson disease
546,GPD2,glycerol-3-phosphate dehydrogenase 2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
547,BCR,BCR activator of RhoGEF and GTPase,NILOTINIB,Small molecule,CHEMBL255863,2.0,['NCT02954978'],MONDO_0005180,Parkinson disease
548,PDE6C,phosphodiesterase 6C,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
549,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,2.0,"['NCT05036473', 'NCT06113640', 'NCT05781711', 'NCT05962957']",MONDO_0005180,Parkinson disease
550,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
551,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
552,SCN11A,sodium voltage-gated channel alpha subunit 11,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
553,DRD3,dopamine receptor D3,APOMORPHINE,Small molecule,CHEMBL53,2.0,"['NCT00472355', 'NCT00758368']",MONDO_0005180,Parkinson disease
554,ADRA2A,adrenoceptor alpha 2A,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT03567447'],MONDO_0005180,Parkinson disease
555,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,2.0,"['NCT02347059', 'NCT03576638']",MONDO_0005180,Parkinson disease
556,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,REMIMAZOLAM,Small molecule,CHEMBL4297526,2.0,['NCT06231563'],MONDO_0005180,Parkinson disease
557,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
558,MAP3K11,mitogen-activated protein kinase kinase kinase 11,CEP-1347,Small molecule,CHEMBL290352,2.0,['NCT00040404'],MONDO_0005180,Parkinson disease
559,MT-ND6,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
560,ADORA2B,adenosine A2b receptor,CAFFEINE,Small molecule,CHEMBL113,2.0,"['NCT01190735', 'NCT00459420']",MONDO_0005180,Parkinson disease
561,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,ZOLPIDEM,Small molecule,CHEMBL911,2.0,['NCT03621046'],MONDO_0005180,Parkinson disease
562,ADORA2A,adenosine A2a receptor,CAFFEINE,Small molecule,CHEMBL113,2.0,"['NCT00459420', 'NCT01190735']",MONDO_0005180,Parkinson disease
563,SCN5A,sodium voltage-gated channel alpha subunit 5,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
564,CHRNB2,cholinergic receptor nicotinic beta 2 subunit,NICOTINE,Small molecule,CHEMBL3,2.0,"['NCT00873392', 'NCT03865121']",MONDO_0005180,Parkinson disease
565,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,PERAMPANEL,Small molecule,CHEMBL1214124,2.0,['NCT00451633'],MONDO_0005180,Parkinson disease
566,DRD2,dopamine receptor D2,APLINDORE,Small molecule,CHEMBL2110659,2.0,['NCT00623324'],MONDO_0005180,Parkinson disease
567,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT01538329'],MONDO_0005180,Parkinson disease
568,PDE6D,phosphodiesterase 6D,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
569,DRD3,dopamine receptor D3,SARIZOTAN,Small molecule,CHEMBL220808,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
570,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,LOVASTATIN,Small molecule,CHEMBL503,2.0,['NCT03242499'],MONDO_0005180,Parkinson disease
571,BCR,BCR activator of RhoGEF and GTPase,NILOTINIB,Small molecule,CHEMBL255863,2.0,['NCT03205488'],MONDO_0005180,Parkinson disease
572,GABRG2,gamma-aminobutyric acid type A receptor subunit gamma2,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
573,GABRB2,gamma-aminobutyric acid type A receptor subunit beta2,ZURANOLONE,Small molecule,CHEMBL4105630,2.0,['NCT03000569'],MONDO_0005180,Parkinson disease
574,SCN7A,sodium voltage-gated channel alpha subunit 7,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
575,PDE10A,phosphodiesterase 10A,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
576,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,PERAMPANEL,Small molecule,CHEMBL1214124,2.0,"['NCT00427011', 'NCT00566462', 'NCT01634360']",MONDO_0005180,Parkinson disease
577,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
578,GABRD,gamma-aminobutyric acid type A receptor subunit delta,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
579,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT01538329'],MONDO_0005180,Parkinson disease
580,GABRA6,gamma-aminobutyric acid type A receptor subunit alpha6,ZURANOLONE,Small molecule,CHEMBL4105630,2.0,['NCT03000569'],MONDO_0005180,Parkinson disease
581,NR3C2,nuclear receptor subfamily 3 group C member 2,FLUDROCORTISONE ACETATE,Small molecule,CHEMBL1201010,2.0,['NCT01993680'],MONDO_0005180,Parkinson disease
582,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
583,CHRM3,cholinergic receptor muscarinic 3,TROPICAMIDE,Small molecule,CHEMBL1200604,2.0,['NCT00761137'],MONDO_0005180,Parkinson disease
584,DRD3,dopamine receptor D3,SARIZOTAN HYDROCHLORIDE,Small molecule,CHEMBL2146110,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
585,SCN7A,sodium voltage-gated channel alpha subunit 7,ZONISAMIDE,Small molecule,CHEMBL750,2.0,['NCT01766128'],MONDO_0005180,Parkinson disease
586,PDE6B,phosphodiesterase 6B,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
587,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,PERAMPANEL,Small molecule,CHEMBL1214124,2.0,['NCT00451633'],MONDO_0005180,Parkinson disease
588,SNAP25,synaptosome associated protein 25,INCOBOTULINUMTOXINA,Unknown,CHEMBL2108035,2.0,['NCT02419313'],MONDO_0005180,Parkinson disease
589,MAOB,monoamine oxidase B,RASAGILINE,Small molecule,CHEMBL887,2.0,"['NCT02337738', 'NCT01968460', 'NCT02789020']",MONDO_0005180,Parkinson disease
590,GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT01538329'],MONDO_0005180,Parkinson disease
591,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT00600093'],MONDO_0005180,Parkinson disease
592,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
593,ADRA1B,adrenoceptor alpha 1B,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT03567447'],MONDO_0005180,Parkinson disease
594,DRD4,dopamine receptor D4,APOMORPHINE HYDROCHLORIDE,Small molecule,CHEMBL5314363,2.0,"['NCT00200512', 'NCT00610103', 'NCT03292016']",MONDO_0005180,Parkinson disease
595,DRD4,dopamine receptor D4,APOMORPHINE,Small molecule,CHEMBL53,2.0,['NCT04879134'],MONDO_0005180,Parkinson disease
596,DRD3,dopamine receptor D3,PRAMIPEXOLE,Small molecule,CHEMBL301265,2.0,['NCT02347059'],MONDO_0005180,Parkinson disease
597,SCN5A,sodium voltage-gated channel alpha subunit 5,ZONISAMIDE,Small molecule,CHEMBL750,2.0,['NCT01766128'],MONDO_0005180,Parkinson disease
598,HTR2A,5-hydroxytryptamine receptor 2A,PIMAVANSERIN TARTRATE,Small molecule,CHEMBL2448613,2.0,"['NCT01518309', 'NCT00086294']",MONDO_0005180,Parkinson disease
599,PDE6A,phosphodiesterase 6A,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
600,NQO1,NAD(P)H quinone dehydrogenase 1,VATIQUINONE,Small molecule,CHEMBL1812161,2.0,['NCT01923584'],MONDO_0005180,Parkinson disease
601,GABRE,gamma-aminobutyric acid type A receptor subunit epsilon,ZURANOLONE,Small molecule,CHEMBL4105630,2.0,['NCT03000569'],MONDO_0005180,Parkinson disease
602,MMP8,matrix metallopeptidase 8,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,2.0,['NCT05492019'],MONDO_0005180,Parkinson disease
603,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
604,DRD5,dopamine receptor D5,TAVAPADON,Small molecule,CHEMBL3697617,2.0,"['NCT02847650', 'NCT03185481', 'NCT02687542']",MONDO_0005180,Parkinson disease
605,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,TRAXOPRODIL,Small molecule,CHEMBL17350,2.0,['NCT00163085'],MONDO_0005180,Parkinson disease
606,PDE5A,phosphodiesterase 5A,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
607,MAP3K9,mitogen-activated protein kinase kinase kinase 9,CEP-1347,Small molecule,CHEMBL290352,2.0,['NCT00040404'],MONDO_0005180,Parkinson disease
608,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
609,SNCA,synuclein alpha,CINPANEMAB,Antibody,CHEMBL3833330,2.0,['NCT03318523'],MONDO_0005180,Parkinson disease
610,DDC,dopa decarboxylase,CARBIDOPA,Small molecule,CHEMBL1200748,2.0,['NCT03576638'],MONDO_0005180,Parkinson disease
611,ADRA2C,adrenoceptor alpha 2C,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT03567447'],MONDO_0005180,Parkinson disease
612,SCN9A,sodium voltage-gated channel alpha subunit 9,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
613,ADRB2,adrenoceptor beta 2,CLENBUTEROL,Small molecule,CHEMBL49080,2.0,['NCT04935762'],MONDO_0005180,Parkinson disease
614,GABRA2,gamma-aminobutyric acid type A receptor subunit alpha2,REMIMAZOLAM,Small molecule,CHEMBL4297526,2.0,['NCT06231563'],MONDO_0005180,Parkinson disease
615,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",NILOTINIB HYDROCHLORIDE MONOHYDRATE,Small molecule,CHEMBL1201740,2.0,['NCT02954978'],MONDO_0005180,Parkinson disease
616,ACHE,acetylcholinesterase (Yt blood group),DONEPEZIL,Small molecule,CHEMBL502,2.0,['NCT02206620'],MONDO_0005180,Parkinson disease
617,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
618,GABBR2,gamma-aminobutyric acid type B receptor subunit 2,SODIUM OXYBATE,Small molecule,CHEMBL1200682,2.0,"['NCT02111122', 'NCT00641186']",MONDO_0005180,Parkinson disease
619,INSR,insulin receptor,INSULIN HUMAN,Protein,CHEMBL1201631,2.0,['NCT04251585'],MONDO_0005180,Parkinson disease
620,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,2.0,['NCT04305002'],MONDO_0005180,Parkinson disease
621,PDE3B,phosphodiesterase 3B,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
622,SCN3A,sodium voltage-gated channel alpha subunit 3,ZONISAMIDE,Small molecule,CHEMBL750,2.0,['NCT01766128'],MONDO_0005180,Parkinson disease
623,GABRA6,gamma-aminobutyric acid type A receptor subunit alpha6,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
624,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
625,SCN1A,sodium voltage-gated channel alpha subunit 1,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
626,DRD3,dopamine receptor D3,LEVODOPA,Small molecule,CHEMBL1009,2.0,['NCT01351168'],MONDO_0005180,Parkinson disease
627,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,ZURANOLONE,Small molecule,CHEMBL4105630,2.0,['NCT03000569'],MONDO_0005180,Parkinson disease
628,MMP8,matrix metallopeptidase 8,DOXYCYCLINE,Small molecule,CHEMBL1200699,2.0,['NCT05492019'],MONDO_0005180,Parkinson disease
629,PDE1B,phosphodiesterase 1B,PENTOXIFYLLINE,Small molecule,CHEMBL628,2.0,['NCT05962957'],MONDO_0005180,Parkinson disease
630,DRD4,dopamine receptor D4,APOMORPHINE,Small molecule,CHEMBL53,2.0,"['NCT00346827', 'NCT01693081', 'NCT03292016', 'NCT03187301', 'NCT00040209', 'NCT00200512', 'NCT02228590', 'NCT00610103', 'NCT01683292']",MONDO_0005180,Parkinson disease
631,SLC6A2,solute carrier family 6 member 2,TESOFENSINE,Small molecule,CHEMBL3989690,2.0,"['NCT00006077', 'NCT00148486', 'NCT00148512']",MONDO_0005180,Parkinson disease
632,MMP1,matrix metallopeptidase 1,DOXYCYCLINE ANHYDROUS,Small molecule,CHEMBL1433,2.0,['NCT05492019'],MONDO_0005180,Parkinson disease
633,OPRM1,opioid receptor mu 1,OXYCODONE,Small molecule,CHEMBL656,2.0,['NCT02601586'],MONDO_0005180,Parkinson disease
634,ADRB2,adrenoceptor beta 2,DROXIDOPA,Small molecule,CHEMBL2103827,2.0,['NCT02812147'],MONDO_0005180,Parkinson disease
635,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,2.0,['NCT01174810'],MONDO_0005180,Parkinson disease
636,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN,Small molecule,CHEMBL1431,2.0,['NCT05781711'],MONDO_0005180,Parkinson disease
637,HTR1A,5-hydroxytryptamine receptor 1A,SARIZOTAN,Small molecule,CHEMBL220808,2.0,['NCT00009048'],MONDO_0005180,Parkinson disease
638,CA2,carbonic anhydrase 2,TOPIRAMATE,Small molecule,CHEMBL220492,2.0,['NCT00296959'],MONDO_0005180,Parkinson disease
639,CNR1,cannabinoid receptor 1,NABILONE,Small molecule,CHEMBL2218896,2.0,['NCT03769896'],MONDO_0005180,Parkinson disease
640,DRD2,dopamine receptor D2,QUETIAPINE,Small molecule,CHEMBL716,2.0,['NCT04164758'],MONDO_0005180,Parkinson disease
641,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,AMANTADINE,Small molecule,CHEMBL660,2.0,['NCT00600093'],MONDO_0005180,Parkinson disease
