,approvedSymbol,approvedName,prefName,drugType,drugId,phase,ctIds,id,disease
2934,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02020616', 'NCT01725672', 'NCT01525225', 'NCT04504045']",MONDO_0005148,type 2 diabetes mellitus
2935,PPARD,peroxisome proliferator activated receptor delta,CHIGLITAZAR,Small molecule,CHEMBL4650349,1.0,['NCT05681273'],MONDO_0005148,type 2 diabetes mellitus
2936,PPARG,peroxisome proliferator activated receptor gamma,PIOGLITAZONE,Small molecule,CHEMBL595,1.0,['NCT00232362'],MONDO_0005148,type 2 diabetes mellitus
2937,PTGS1,prostaglandin-endoperoxide synthase 1,ACETAMINOPHEN,Small molecule,CHEMBL112,1.0,['NCT01517555'],MONDO_0005148,type 2 diabetes mellitus
2938,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02366377', 'NCT01762046']",MONDO_0005148,type 2 diabetes mellitus
2939,DPP4,dipeptidyl peptidase 4,SAXAGLIPTIN,Small molecule,CHEMBL385517,1.0,"['NCT02060201', 'NCT01755494', 'NCT01068717', 'NCT02223065', 'NCT03138356', 'NCT00770302', 'NCT00899470', 'NCT03169959', 'NCT00897390', 'NCT01365091', 'NCT01662999', 'NCT00935467', 'NCT01582308', 'NCT01068743']",MONDO_0005148,type 2 diabetes mellitus
2940,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01302145', 'NCT01956305', 'NCT00882882', 'NCT01396564', 'NCT01068730', 'NCT00929201', 'NCT01211197', 'NCT01002807', 'NCT00961909', 'NCT02648854', 'NCT02749032', 'NCT00961480', 'NCT00376038', 'NCT00975052', 'NCT01490658', 'NCT00425009', 'NCT02411825', 'NCT01068717', 'NCT01557504', 'NCT02960659', 'NCT03310749', 'NCT00673465', 'NCT05549583', 'NCT01292993', 'NCT01535677', 'NCT02597400', 'NCT02813863', 'NCT01941199', 'NCT01869621', 'NCT01089192', 'NCT01093794', 'NCT01357876', 'NCT01365091', 'NCT01780051', 'NCT04065581', 'NCT01546597', 'NCT03061981', 'NCT01546558', 'NCT01154348', 'NCT02354027', 'NCT05415644', 'NCT02685774', 'NCT02722239', 'NCT00961857', 'NCT01677299', 'NCT00897390', 'NCT01747083', 'NCT01489644', 'NCT02565368', 'NCT00971659', 'NCT00899470', 'NCT01089179', 'NCT01383356', 'NCT02803918', 'NCT01786707', 'NCT00865033', 'NCT04317703', 'NCT00830076', 'NCT01089205', 'NCT01068743', 'NCT03169959', 'NCT03138356', 'NCT05549570', 'NCT01332071', 'NCT01755494', 'NCT00519480', 'NCT01089166', 'NCT02022254', 'NCT01728740']",MONDO_0005148,type 2 diabetes mellitus
2941,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT04504045', 'NCT01525225', 'NCT02020616', 'NCT01725672']",MONDO_0005148,type 2 diabetes mellitus
2942,PDE4C,phosphodiesterase 4C,ROFLUMILAST,Small molecule,CHEMBL193240,1.0,['NCT01664624'],MONDO_0005148,type 2 diabetes mellitus
2943,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT00961857', 'NCT05549583', 'NCT00882882', 'NCT02685774', 'NCT00929201', 'NCT01068730', 'NCT02565368', 'NCT00865033', 'NCT04065581', 'NCT00897390', 'NCT05415644', 'NCT04317703', 'NCT03138356', 'NCT02722239', 'NCT00830076', 'NCT00961480', 'NCT05549570', 'NCT01002807']",MONDO_0005148,type 2 diabetes mellitus
2944,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT00865033', 'NCT05415644', 'NCT00897390', 'NCT01068730', 'NCT03138356', 'NCT05549570', 'NCT01002807', 'NCT05549583', 'NCT02565368', 'NCT04317703', 'NCT00961480', 'NCT00882882', 'NCT04065581', 'NCT00929201', 'NCT00830076', 'NCT02685774', 'NCT00961857', 'NCT02722239']",MONDO_0005148,type 2 diabetes mellitus
2945,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT05549570', 'NCT00897390', 'NCT02722239', 'NCT03138356', 'NCT00830076', 'NCT05549583', 'NCT00961857', 'NCT04065581', 'NCT00961480', 'NCT00929201', 'NCT05415644', 'NCT01068730', 'NCT02565368', 'NCT00882882', 'NCT00865033', 'NCT01002807', 'NCT02685774', 'NCT04317703']",MONDO_0005148,type 2 diabetes mellitus
2946,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT05108350'],MONDO_0005148,type 2 diabetes mellitus
2947,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,1.0,"['NCT04032197', 'NCT05227196']",MONDO_0005148,type 2 diabetes mellitus
2948,DPP4,dipeptidyl peptidase 4,LINAGLIPTIN,Small molecule,CHEMBL237500,1.0,"['NCT01383356', 'NCT02183415', 'NCT00935220', 'NCT02183350', 'NCT01703286']",MONDO_0005148,type 2 diabetes mellitus
2949,CACNA1S,calcium voltage-gated channel subunit alpha1 S,VERAPAMIL,Small molecule,CHEMBL6966,1.0,['NCT03296800'],MONDO_0005148,type 2 diabetes mellitus
2950,GIPR,gastric inhibitory polypeptide receptor,TIRZEPATIDE,Protein,CHEMBL4297839,1.0,"['NCT02759107', 'NCT03951753', 'NCT03322631', 'NCT04235959']",MONDO_0005148,type 2 diabetes mellitus
2951,MT-ND2,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01762046', 'NCT02366377']",MONDO_0005148,type 2 diabetes mellitus
2952,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT01068730', 'NCT05415644', 'NCT05549583', 'NCT00882882', 'NCT01002807', 'NCT00929201', 'NCT00897390', 'NCT04317703', 'NCT00961480', 'NCT02565368', 'NCT05549570', 'NCT02685774', 'NCT02722239', 'NCT00830076', 'NCT03138356', 'NCT00961857', 'NCT04065581', 'NCT00865033']",MONDO_0005148,type 2 diabetes mellitus
2953,ATP4A,ATPase H+/K+ transporting subunit alpha,OMEPRAZOLE,Small molecule,CHEMBL1503,1.0,['NCT04198948'],MONDO_0005148,type 2 diabetes mellitus
2954,INSR,insulin receptor,INSULIN LISPRO,Protein,CHEMBL1201538,1.0,"['NCT02915250', 'NCT02212951', 'NCT03180710', 'NCT02197520', 'NCT02562326', 'NCT03286751', 'NCT02703337', 'NCT03232983', 'NCT03341312', 'NCT03305822', 'NCT02514850']",MONDO_0005148,type 2 diabetes mellitus
2955,DPP4,dipeptidyl peptidase 4,SITAGLIPTIN,Small molecule,CHEMBL1422,1.0,['NCT00673894'],MONDO_0005148,type 2 diabetes mellitus
2956,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02366377', 'NCT01762046']",MONDO_0005148,type 2 diabetes mellitus
2957,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT04504045', 'NCT01725672', 'NCT02020616', 'NCT01525225']",MONDO_0005148,type 2 diabetes mellitus
2958,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,DIGOXIN,Small molecule,CHEMBL1751,1.0,"['NCT01103622', 'NCT00904176', 'NCT01147718', 'NCT01436201']",MONDO_0005148,type 2 diabetes mellitus
2959,GCK,glucokinase,LY-2608204,Small molecule,CHEMBL4297399,1.0,"['NCT01247363', 'NCT04907006']",MONDO_0005148,type 2 diabetes mellitus
2960,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT04504045', 'NCT02020616', 'NCT01725672', 'NCT01525225']",MONDO_0005148,type 2 diabetes mellitus
2961,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,SIMVASTATIN,Small molecule,CHEMBL1064,1.0,"['NCT02817243', 'NCT03329118']",MONDO_0005148,type 2 diabetes mellitus
2962,MT-ND5,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02020616', 'NCT04504045', 'NCT01525225', 'NCT01725672']",MONDO_0005148,type 2 diabetes mellitus
2963,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
2964,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1,MIDAZOLAM,Small molecule,CHEMBL655,1.0,"['NCT01757756', 'NCT02940379', 'NCT00615212', 'NCT01807377']",MONDO_0005148,type 2 diabetes mellitus
2965,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02366377', 'NCT01762046']",MONDO_0005148,type 2 diabetes mellitus
2966,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT02685774', 'NCT04317703', 'NCT05549583', 'NCT04065581', 'NCT00929201', 'NCT01068730', 'NCT00830076', 'NCT00897390', 'NCT05415644', 'NCT00865033', 'NCT00961857', 'NCT01002807', 'NCT03138356', 'NCT05549570', 'NCT00961480', 'NCT02722239', 'NCT02565368', 'NCT00882882']",MONDO_0005148,type 2 diabetes mellitus
2967,MT-ND3,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT00929201', 'NCT05549583', 'NCT01002807', 'NCT02722239', 'NCT00865033', 'NCT05549570', 'NCT00882882', 'NCT02685774', 'NCT03138356', 'NCT05415644', 'NCT00961857', 'NCT01068730', 'NCT04065581', 'NCT00830076', 'NCT00897390', 'NCT02565368', 'NCT00961480', 'NCT04317703']",MONDO_0005148,type 2 diabetes mellitus
2968,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01725672', 'NCT01525225', 'NCT04504045', 'NCT02020616']",MONDO_0005148,type 2 diabetes mellitus
2969,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
2970,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01089179', 'NCT05549583', 'NCT01490658', 'NCT02960659', 'NCT01302145', 'NCT03310749', 'NCT01068730', 'NCT01365091', 'NCT01956305', 'NCT00897390', 'NCT05415644', 'NCT01557504', 'NCT01089192', 'NCT01780051', 'NCT01786707', 'NCT00961857', 'NCT01941199', 'NCT01535677', 'NCT02685774', 'NCT01089166', 'NCT01154348', 'NCT01546558', 'NCT00830076', 'NCT02648854', 'NCT00975052', 'NCT02803918', 'NCT01728740', 'NCT03061981', 'NCT02722239', 'NCT01211197', 'NCT00376038', 'NCT01093794', 'NCT01869621', 'NCT01002807', 'NCT00673465', 'NCT01396564', 'NCT00961909', 'NCT00865033', 'NCT02597400', 'NCT02749032', 'NCT00425009', 'NCT02022254', 'NCT04065581', 'NCT01383356', 'NCT00961480', 'NCT01068717', 'NCT01489644', 'NCT02565368', 'NCT00882882', 'NCT01292993', 'NCT03138356', 'NCT01546597', 'NCT00971659', 'NCT01677299', 'NCT03169959', 'NCT05549570', 'NCT01068743', 'NCT02411825', 'NCT00929201', 'NCT00899470', 'NCT02813863', 'NCT01089205', 'NCT04317703', 'NCT01747083', 'NCT00519480', 'NCT01357876', 'NCT02354027', 'NCT01332071', 'NCT01755494']",MONDO_0005148,type 2 diabetes mellitus
2971,GLP1R,glucagon like peptide 1 receptor,COTADUTIDE,Protein,CHEMBL4297630,1.0,"['NCT03341013', 'NCT04208620', 'NCT02548585', 'NCT04091373']",MONDO_0005148,type 2 diabetes mellitus
2972,GLP1R,glucagon like peptide 1 receptor,EXENATIDE,Protein,CHEMBL414357,1.0,"['NCT05762744', 'NCT02020616']",MONDO_0005148,type 2 diabetes mellitus
2973,VDR,vitamin D receptor,ERGOCALCIFEROL,Small molecule,CHEMBL1536,1.0,['NCT01855321'],MONDO_0005148,type 2 diabetes mellitus
2974,NDUFA4,NDUFA4 mitochondrial complex associated,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT01068730', 'NCT00865033', 'NCT02685774', 'NCT05549570', 'NCT02565368', 'NCT00961857', 'NCT04317703', 'NCT00882882', 'NCT00897390', 'NCT01002807', 'NCT05415644', 'NCT00929201', 'NCT00961480', 'NCT02722239', 'NCT03138356', 'NCT00830076', 'NCT05549583', 'NCT04065581']",MONDO_0005148,type 2 diabetes mellitus
2975,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
2976,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT05108350'],MONDO_0005148,type 2 diabetes mellitus
2977,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02565368', 'NCT04317703', 'NCT01068717', 'NCT02803918', 'NCT01089179', 'NCT00961857', 'NCT00865033', 'NCT02022254', 'NCT02685774', 'NCT00961480', 'NCT01546558', 'NCT00961909', 'NCT01489644', 'NCT02648854', 'NCT02597400', 'NCT05415644', 'NCT01535677', 'NCT01941199', 'NCT01211197', 'NCT01154348', 'NCT01002807', 'NCT01396564', 'NCT01786707', 'NCT03310749', 'NCT02354027', 'NCT01357876', 'NCT01677299', 'NCT00897390', 'NCT01546597', 'NCT01557504', 'NCT02722239', 'NCT03061981', 'NCT00376038', 'NCT00929201', 'NCT01728740', 'NCT01490658', 'NCT01755494', 'NCT00673465', 'NCT00519480', 'NCT03138356', 'NCT03169959', 'NCT01332071', 'NCT01093794', 'NCT01383356', 'NCT01068743', 'NCT02960659', 'NCT05549583', 'NCT00425009', 'NCT01869621', 'NCT01956305', 'NCT02749032', 'NCT01068730', 'NCT00830076', 'NCT00975052', 'NCT00882882', 'NCT01089166', 'NCT04065581', 'NCT01780051', 'NCT02813863', 'NCT01292993', 'NCT01302145', 'NCT02411825', 'NCT01089192', 'NCT05549570', 'NCT01365091', 'NCT00899470', 'NCT00971659', 'NCT01747083', 'NCT01089205']",MONDO_0005148,type 2 diabetes mellitus
2978,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT04065581', 'NCT00865033', 'NCT00929201', 'NCT00830076', 'NCT05549570', 'NCT01002807', 'NCT05415644', 'NCT00882882', 'NCT05549583', 'NCT00961480', 'NCT04317703', 'NCT03138356', 'NCT00897390', 'NCT01068730', 'NCT02565368', 'NCT02722239', 'NCT00961857', 'NCT02685774']",MONDO_0005148,type 2 diabetes mellitus
2979,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01490658', 'NCT01068717', 'NCT01365091', 'NCT00673465', 'NCT02648854', 'NCT01211197', 'NCT04065581', 'NCT01089192', 'NCT01089179', 'NCT01489644', 'NCT01869621', 'NCT01786707', 'NCT01780051', 'NCT01728740', 'NCT01396564', 'NCT00865033', 'NCT01089205', 'NCT01302145', 'NCT01755494', 'NCT05415644', 'NCT03310749', 'NCT03138356', 'NCT01546597', 'NCT01093794', 'NCT01068743', 'NCT01002807', 'NCT00519480', 'NCT04317703', 'NCT01535677', 'NCT00897390', 'NCT02722239', 'NCT02354027', 'NCT01941199', 'NCT01546558', 'NCT00830076', 'NCT05549570', 'NCT02411825', 'NCT02749032', 'NCT05549583', 'NCT02597400', 'NCT01557504', 'NCT01747083', 'NCT00376038', 'NCT01383356', 'NCT00425009', 'NCT02565368', 'NCT01677299', 'NCT02803918', 'NCT03169959', 'NCT00929201', 'NCT01357876', 'NCT00961480', 'NCT02685774', 'NCT01089166', 'NCT01332071', 'NCT02813863', 'NCT00882882', 'NCT00975052', 'NCT00961909', 'NCT01154348', 'NCT02022254', 'NCT00899470', 'NCT01956305', 'NCT00971659', 'NCT03061981', 'NCT02960659', 'NCT00961857', 'NCT01068730', 'NCT01292993']",MONDO_0005148,type 2 diabetes mellitus
2980,GCK,glucokinase,DORZAGLIATIN,Small molecule,CHEMBL4297508,1.0,"['NCT02077452', 'NCT04324424', 'NCT04426708', 'NCT01952535', 'NCT02386982', 'NCT02597400']",MONDO_0005148,type 2 diabetes mellitus
2981,INSR,insulin receptor,INSULIN ASPART,Protein,CHEMBL1201496,1.0,['NCT05754424'],MONDO_0005148,type 2 diabetes mellitus
2982,CNR1,cannabinoid receptor 1,DRONABINOL,Small molecule,CHEMBL465,1.0,['NCT05322213'],MONDO_0005148,type 2 diabetes mellitus
2983,REN,renin,ALISKIREN,Small molecule,CHEMBL1639,1.0,['NCT00464776'],MONDO_0005148,type 2 diabetes mellitus
2984,GLP1R,glucagon like peptide 1 receptor,SEMAGLUTIDE,Protein,CHEMBL2108724,1.0,"['NCT04016974', 'NCT05153564', 'NCT03951753', 'NCT02146079', 'NCT05232708', 'NCT02877355', 'NCT05498610', 'NCT02212067', 'NCT04109508', 'NCT01686945', 'NCT03466567', 'NCT03611322', 'NCT05129891', 'NCT02845219', 'NCT02022254', 'NCT04152915', 'NCT01866748', 'NCT03638778', 'NCT04097600', 'NCT03789578', 'NCT01272973', 'NCT02161588', 'NCT04513704', 'NCT03598621', 'NCT02014259', 'NCT02773381', 'NCT00813020', 'NCT05046873', 'NCT01324505', 'NCT01572753', 'NCT03288740', 'NCT04524832', 'NCT02147431', 'NCT02016911', 'NCT04878406', 'NCT03144271']",MONDO_0005148,type 2 diabetes mellitus
2985,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT05108350'],MONDO_0005148,type 2 diabetes mellitus
2986,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT05108350'],MONDO_0005148,type 2 diabetes mellitus
2987,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01762046', 'NCT02366377']",MONDO_0005148,type 2 diabetes mellitus
2988,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ATORVASTATIN,Small molecule,CHEMBL1487,1.0,['NCT05681273'],MONDO_0005148,type 2 diabetes mellitus
2989,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01490658', 'NCT02354027', 'NCT04317703', 'NCT01332071', 'NCT02803918', 'NCT01535677', 'NCT02411825', 'NCT00865033', 'NCT01755494', 'NCT00929201', 'NCT00971659', 'NCT01956305', 'NCT01546558', 'NCT01383356', 'NCT01786707', 'NCT01677299', 'NCT01089205', 'NCT01302145', 'NCT03061981', 'NCT03169959', 'NCT00961480', 'NCT01489644', 'NCT01068730', 'NCT01089179', 'NCT02749032', 'NCT01089166', 'NCT04065581', 'NCT02722239', 'NCT03310749', 'NCT01154348', 'NCT02022254', 'NCT00519480', 'NCT03138356', 'NCT02648854', 'NCT01941199', 'NCT05549583', 'NCT00961909', 'NCT01780051', 'NCT01292993', 'NCT00975052', 'NCT00899470', 'NCT01357876', 'NCT01728740', 'NCT00425009', 'NCT00961857', 'NCT00376038', 'NCT01546597', 'NCT01002807', 'NCT00897390', 'NCT01211197', 'NCT01093794', 'NCT00882882', 'NCT00830076', 'NCT01869621', 'NCT01557504', 'NCT02685774', 'NCT01068743', 'NCT01747083', 'NCT01089192', 'NCT02565368', 'NCT01396564', 'NCT02960659', 'NCT05549570', 'NCT05415644', 'NCT02597400', 'NCT01068717', 'NCT00673465', 'NCT02813863', 'NCT01365091']",MONDO_0005148,type 2 diabetes mellitus
2990,SLC12A1,solute carrier family 12 member 1,FUROSEMIDE,Small molecule,CHEMBL35,1.0,['NCT00671424'],MONDO_0005148,type 2 diabetes mellitus
2991,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01002807', 'NCT02813863', 'NCT00961857', 'NCT01357876', 'NCT01093794', 'NCT05549583', 'NCT01941199', 'NCT01780051', 'NCT01211197', 'NCT01869621', 'NCT01089166', 'NCT01292993', 'NCT00519480', 'NCT01383356', 'NCT01068730', 'NCT02749032', 'NCT02685774', 'NCT02597400', 'NCT00897390', 'NCT02960659', 'NCT01089179', 'NCT01365091', 'NCT00830076', 'NCT02648854', 'NCT01557504', 'NCT01154348', 'NCT01089192', 'NCT02803918', 'NCT00961480', 'NCT00673465', 'NCT01677299', 'NCT01546597', 'NCT05549570', 'NCT01535677', 'NCT01068743', 'NCT00929201', 'NCT02354027', 'NCT03310749', 'NCT00899470', 'NCT02565368', 'NCT04317703', 'NCT00961909', 'NCT00882882', 'NCT03169959', 'NCT01956305', 'NCT01489644', 'NCT03061981', 'NCT00865033', 'NCT00425009', 'NCT01490658', 'NCT04065581', 'NCT00971659', 'NCT01546558', 'NCT02411825', 'NCT02722239', 'NCT01755494', 'NCT03138356', 'NCT00975052', 'NCT01302145', 'NCT05415644', 'NCT01786707', 'NCT01747083', 'NCT01332071', 'NCT01068717', 'NCT01728740', 'NCT02022254', 'NCT01089205', 'NCT00376038', 'NCT01396564']",MONDO_0005148,type 2 diabetes mellitus
2992,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3,DIGOXIN,Small molecule,CHEMBL1751,1.0,"['NCT00904176', 'NCT01103622', 'NCT01436201', 'NCT01147718']",MONDO_0005148,type 2 diabetes mellitus
2993,GABRA3,gamma-aminobutyric acid type A receptor subunit alpha3,MIDAZOLAM,Small molecule,CHEMBL655,1.0,['NCT04504045'],MONDO_0005148,type 2 diabetes mellitus
2994,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
2995,GCGR,glucagon receptor,COTADUTIDE,Protein,CHEMBL4297630,1.0,"['NCT02548585', 'NCT03341013', 'NCT04091373', 'NCT04208620']",MONDO_0005148,type 2 diabetes mellitus
2996,NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT00865033', 'NCT00961480', 'NCT00929201', 'NCT05415644', 'NCT04065581', 'NCT03138356', 'NCT05549583', 'NCT01002807', 'NCT02565368', 'NCT02722239', 'NCT00882882', 'NCT00830076', 'NCT04317703', 'NCT00961857', 'NCT02685774', 'NCT05549570', 'NCT00897390', 'NCT01068730']",MONDO_0005148,type 2 diabetes mellitus
2997,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02366377', 'NCT01762046']",MONDO_0005148,type 2 diabetes mellitus
2998,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT05108350'],MONDO_0005148,type 2 diabetes mellitus
2999,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
3000,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT05549570', 'NCT00961857', 'NCT00830076', 'NCT00882882', 'NCT00897390', 'NCT00865033', 'NCT04317703', 'NCT02722239', 'NCT02565368', 'NCT04065581', 'NCT00961480', 'NCT03138356', 'NCT00929201', 'NCT01068730', 'NCT01002807', 'NCT02685774', 'NCT05415644', 'NCT05549583']",MONDO_0005148,type 2 diabetes mellitus
3001,ADRB1,adrenoceptor beta 1,METOPROLOL,Small molecule,CHEMBL13,1.0,"['NCT02940379', 'NCT01324388']",MONDO_0005148,type 2 diabetes mellitus
3002,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT02020616', 'NCT01525225', 'NCT01725672', 'NCT04504045']",MONDO_0005148,type 2 diabetes mellitus
3003,SLC10A2,solute carrier family 10 member 2,LINERIXIBAT,Small molecule,CHEMBL2387408,1.0,"['NCT01416324', 'NCT01607385']",MONDO_0005148,type 2 diabetes mellitus
3004,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,METFORMIN HYDROCHLORIDE,Small molecule,CHEMBL1703,1.0,"['NCT05549570', 'NCT04065581', 'NCT01002807', 'NCT05549583', 'NCT00897390', 'NCT02685774', 'NCT00882882', 'NCT00830076', 'NCT02565368', 'NCT01068730', 'NCT04317703', 'NCT05415644', 'NCT00961857', 'NCT00865033', 'NCT00961480', 'NCT02722239', 'NCT00929201', 'NCT03138356']",MONDO_0005148,type 2 diabetes mellitus
3005,ABCC8,ATP binding cassette subfamily C member 8,GLIMEPIRIDE,Small molecule,CHEMBL1481,1.0,"['NCT00562250', 'NCT01703286', 'NCT00842556', 'NCT01614769', 'NCT01511692']",MONDO_0005148,type 2 diabetes mellitus
3006,SLC5A2,solute carrier family 5 member 2,BEXAGLIFLOZIN,Small molecule,CHEMBL1808388,1.0,['NCT03417076'],MONDO_0005148,type 2 diabetes mellitus
3007,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
3008,DPP4,dipeptidyl peptidase 4,TENELIGLIPTIN,Small molecule,CHEMBL2147777,1.0,['NCT04431141'],MONDO_0005148,type 2 diabetes mellitus
3009,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
3010,SLC5A2,solute carrier family 5 member 2,CANAGLIFLOZIN,Small molecule,CHEMBL2048484,1.0,['NCT02891954'],MONDO_0005148,type 2 diabetes mellitus
3011,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
3012,ABCC8,ATP binding cassette subfamily C member 8,REPAGLINIDE,Small molecule,CHEMBL1272,1.0,"['NCT01489644', 'NCT01780051', 'NCT01490658']",MONDO_0005148,type 2 diabetes mellitus
3013,CACNA1S,calcium voltage-gated channel subunit alpha1 S,AMLODIPINE,Small molecule,CHEMBL1491,1.0,['NCT01341392'],MONDO_0005148,type 2 diabetes mellitus
3014,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2,METFORMIN,Small molecule,CHEMBL1431,1.0,"['NCT01525225', 'NCT02020616', 'NCT04504045', 'NCT01725672']",MONDO_0005148,type 2 diabetes mellitus
3015,GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,MIDAZOLAM,Small molecule,CHEMBL655,1.0,['NCT05327595'],MONDO_0005148,type 2 diabetes mellitus
3016,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,METFORMIN,Small molecule,CHEMBL1431,1.0,['NCT01305551'],MONDO_0005148,type 2 diabetes mellitus
