id,name,type,class,HGNC_SYMBOL,UNIPROT,CHEBI,PUBCHEM,PUBCHEM_SUBSTANCE,GO,REACTOME,PUBMED
253772,pdm2aa4,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254299,pdm2aa6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253869,pdm2aaa,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255000,pdm2aae,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255647,pdm2ab0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254162,pdm2ab1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253808,pdm2ab2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253744,pdm2ab7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253960,pdm2ab9,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254404,pdm2abb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254138,pdm2abc,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254354,pdm2ac2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254418,pdm2ac3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254447,pdm2ac7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253992,pdm2ac8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254426,pdm2acc,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255406,pdm2ace,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254721,pdm2acf,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254185,pdm2ad0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254347,pdm2ad2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255035,pdm2ad3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254305,pdm2ad4,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254223,pdm2ad5,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254260,pdm2ad6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254099,pdm2ad7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253899,pdm2ad8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255316,pdm2adb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254839,pdm2adc,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255422,pdm2add,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254725,pdm2ae0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253733,pdm2ae2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254643,pdm2ae3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253965,pdm2ae5,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255323,pdm2aeb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255524,pdm2aed,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254810,pdm2aef,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254505,pdm2af0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255346,pdm2af1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255264,pdm2af2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254511,pdm2af5,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254438,pdm2af6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254685,pdm2af7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255356,pdm2afa,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254779,pdm2afb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254618,pdm2afd,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254929,pdm2afe,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254222,pdm2b00,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253746,pdm2b01,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255328,pdm2b02,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254108,pdm2b03,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255476,pdm2b07,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254066,pdm2b08,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253737,pdm2b0a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255522,pdm2b0b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254695,pdm2b0c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253805,pdm2b0d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255535,pdm2b10,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255198,pdm2b11,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255502,pdm2b13,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255545,pdm2b17,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254314,pdm2b18,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254392,pdm2b1b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255244,pdm2b1d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254842,pdm2b1e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254696,pdm2b1f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255597,pdm2b21,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254176,pdm2b24,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255169,pdm2b27,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255034,pdm2b29,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255385,pdm2b2a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255470,pdm2b2b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254311,pdm2b2c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255561,pdm2b2e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254171,pdm2b2f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254122,pdm2b3c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255454,pdm2b41,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255663,pdm2b42,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255412,pdm2b48,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255622,pdm2b4b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254192,pdm2b4c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254995,pdm2b4e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254647,pdm2b51,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255646,pdm2b52,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253975,pdm2b53,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254014,pdm2b54,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254321,pdm2b56,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254291,pdm2b57,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253997,pdm2b59,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255377,pdm2b5a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254633,pdm2b5b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254147,pdm2b5c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254501,pdm2b5f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255074,pdm2b61,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255506,pdm2b62,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255151,pdm2b63,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254857,pdm2b64,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254560,pdm2b6a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254220,pdm2b6b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255350,pdm2b70,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254549,pdm2b71,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255255,pdm2b72,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255279,pdm2b73,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254103,pdm2b75,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253801,pdm2b79,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253846,pdm2b7a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254828,pdm2b7c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254964,pdm2b7d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255546,pdm2b7e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255603,pdm2b7f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254517,pdm2b81,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253844,pdm2b82,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254440,pdm2b83,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253831,pdm2b87,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255239,pdm2b89,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254120,pdm2b8a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254949,pdm2b8b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254711,pdm2b8e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254894,pdm2b8f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255128,pdm2b91,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253862,pdm2b92,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254553,pdm2b95,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255628,pdm2b96,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253800,pdm2b97,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254375,pdm2b98,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255162,pdm2b99,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253764,pdm2b9d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255382,pdm2ba0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254061,pdm2ba3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253841,pdm2bab,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253916,pdm2bac,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254777,pdm2bad,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255661,pdm2bae,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255552,pdm2baf,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255029,pdm2bb0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255492,pdm2bb2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255310,pdm2bb9,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254934,pdm2bbd,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254221,pdm2bbe,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255563,pdm2bc0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253813,pdm2bc1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254638,pdm2bc2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255191,pdm2bc3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255078,pdm2bc5,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254621,pdm2bc7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253902,pdm2bc8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254344,pdm2bca,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255503,pdm2bcb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254714,pdm2bcc,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254502,pdm2bcd,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255371,pdm2bcf,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255100,pdm2bd0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255160,pdm2bd1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254428,pdm2bd2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254435,pdm2bd5,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255629,pdm2bd6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255095,pdm2bd9,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254559,pdm2bdf,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254603,pdm2be1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254947,pdm2be2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254469,pdm2be6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254708,pdm2be8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
254275,pdm2beb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255046,pdm2bec,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255015,pdm2bee,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
255623,pdm2bf0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253983,pdm2bf2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252157,pi15e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252089,pi162,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252148,pi165,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252105,pi168,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252136,pi16b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252124,pi170,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252087,pi171,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252111,pi178,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252126,pi17b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252155,pi17d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252101,pi17e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252119,pi180,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252154,pi184,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252102,pi186,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252100,pi187,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252162,pi189,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252104,pi18d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252129,pi18f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252113,pi195,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252098,pi19d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252160,pi19e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252144,pi1a0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252131,pi1a1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252086,pi1a4,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252096,pi1a6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252109,pi1a7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252091,pi1a8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252146,pi1a9,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252079,pi1ab,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252967,sc205,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252890,sc207,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252861,sc208,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252859,sc20a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252853,sc20c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252808,sc20f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252918,sc210,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252821,sc211,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252836,sc212,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252888,sc213,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252856,sc214,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252818,sc215,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252903,sc217,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252874,sc218,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252820,sc219,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252910,sc21a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252953,sc21b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252803,sc21c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252893,sc21d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252955,sc21e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252805,sc21f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252809,sc220,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252872,sc221,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252944,sc222,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252923,sc223,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252873,sc225,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252968,sc226,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252878,sc227,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252810,sc228,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252970,sc229,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252905,sc22a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252815,sc22b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252895,sc22c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252837,sc22f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252911,sc236,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252952,sc23b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252822,sc23c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252884,sc23d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252865,sc23e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252804,sc249,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252832,sc250,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252787,sc257,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252844,sc258,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252958,sc259,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252802,sc25c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252854,sc25d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252812,sc25f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252966,sc260,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252830,sc261,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252869,sc262,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252870,sc263,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252800,sc264,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252914,sc265,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252892,sc266,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252880,sc267,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252881,sc268,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252907,sc269,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252927,sc26c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252920,sc26d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252941,sc26e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252798,sc26f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252959,sc271,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252793,sc272,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252849,sc273,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252908,sc274,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252796,sc277,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252833,sc278,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252904,sc279,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252871,sc27a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252924,sc27b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252799,sc27c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252938,sc27e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252965,sc27f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252851,sc281,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252858,sc283,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252933,sc285,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252945,sc286,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252846,sc287,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252848,sc288,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252934,sc289,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252789,sc28a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252840,sc28d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252951,sc293,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252885,sc294,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252792,sc29b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252902,sc2a0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252936,sc2a1,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252806,sc2a2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252887,sc2a3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252948,sc2a4,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252931,sc2a6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252841,sc2a7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252891,sc2a9,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252826,sc2aa,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252935,sc2ae,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252819,sc2b0,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252855,sc2b2,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252794,sc2b3,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252915,sc2b6,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252788,sc2b7,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252928,sc2b8,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
252847,sc2bb,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253294,sh100,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253300,sh101,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253301,sh106,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253311,sh10a,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253256,sh10f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253283,sh111,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253310,sh115,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253309,sh117,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253261,sh118,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253306,sh119,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253313,sh11b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253266,sh11c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253272,sh11d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253307,sh11e,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253280,sh120,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253284,sh121,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253240,sh123,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253226,sh125,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253273,sh127,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253264,sh128,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253312,sh12b,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253253,sh12c,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253303,sh12d,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253279,sh12f,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253304,sh130,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
253262,sh131,Positive influence,reaction,NA,NA,NA,NA,NA,NA,NA,NA
